Date_Time_Absolute_dmy_hmsf,Date_dmy,Time_Absolute_hms,Time_Absolute_f,Time_Relative_hmsf,Time_Relative_hms,Time_Relative_f,Time_Relative_sf,Duration_sf,Result_Container,Observation,Event_Log,Subject,Behavior,Modifier_1,Event_Type,Comment
27-07-2019 23:15:52.159,27-07-2019,23:15:52,159,00:14:45.940,00:14:45,940,885.94,0,Results,A1G4 (Hybrid),Event log,e2,Sabotage,Task(s) related,State stop,
27-07-2019 23:15:53.559,27-07-2019,23:15:52,559,00:14:47.340,00:14:47,340,887.34,6.75983,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State start,
27-07-2019 23:15:57.239,27-07-2019,23:15:57,239,00:14:51.020,00:14:51,20,891.02,2.35994,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:15:59.599,27-07-2019,23:15:59,599,00:14:53.380,00:14:53,380,893.38,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:16:00.319,27-07-2019,23:16:00,319,00:14:54.100,00:14:54,100,894.1,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State stop,
27-07-2019 23:16:04.558,27-07-2019,23:16:04,558,00:14:58.340,00:14:58,340,898.34,2.83993,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State start,
27-07-2019 23:16:05.238,27-07-2019,23:16:05,238,00:14:59.020,00:14:59,20,899.02,7.19982,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State start,
27-07-2019 23:16:06.638,27-07-2019,23:16:06,638,00:15:00.420,00:15:00,420,900.42,0.759981,Results,A1G4 (Hybrid),Event log,e5,Physical,Artifact(s) related,State start,
27-07-2019 23:16:06.638,27-07-2019,23:16:06,638,00:15:00.420,00:15:00,420,900.42,0.759981,Results,A1G4 (Hybrid),Event log,e6,Physical,Artifact(s) related,State start,
27-07-2019 23:16:07.398,27-07-2019,23:16:07,398,00:15:01.180,00:15:01,180,901.18,0.879978,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State start,
27-07-2019 23:16:07.398,27-07-2019,23:16:07,398,00:15:01.180,00:15:01,180,901.18,0,Results,A1G4 (Hybrid),Event log,e5,Physical,Artifact(s) related,State stop,
27-07-2019 23:16:07.398,27-07-2019,23:16:07,398,00:15:01.180,00:15:01,180,901.18,0,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State stop,
27-07-2019 23:16:07.398,27-07-2019,23:16:07,398,00:15:01.180,00:15:01,180,901.18,0,Results,A1G4 (Hybrid),Event log,e6,Physical,Artifact(s) related,State stop,
27-07-2019 23:16:08.278,27-07-2019,23:16:07,278,00:15:02.060,00:15:02,60,902.06,0,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State stop,
27-07-2019 23:16:12.438,27-07-2019,23:16:12,438,00:15:06.220,00:15:06,220,906.22,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State stop,
27-07-2019 23:16:34.198,27-07-2019,23:16:34,198,00:15:27.979,00:15:27,979,927.979,6.79983,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State start,
27-07-2019 23:16:40.998,27-07-2019,23:16:39,998,00:15:34.779,00:15:34,779,934.779,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:16:40.998,27-07-2019,23:16:39,998,00:15:34.779,00:15:34,779,934.779,2.31994,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State start,
27-07-2019 23:16:43.317,27-07-2019,23:16:43,317,00:15:37.099,00:15:37,99,937.099,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:16:51.997,27-07-2019,23:16:51,997,00:15:45.779,00:15:45,779,945.779,1.59996,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State start,
27-07-2019 23:16:53.597,27-07-2019,23:16:52,597,00:15:47.379,00:15:47,379,947.379,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State stop,
27-07-2019 23:16:55.677,27-07-2019,23:16:55,677,00:15:49.459,00:15:49,459,949.459,11.7197,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State start,
27-07-2019 23:16:55.677,27-07-2019,23:16:55,677,00:15:49.459,00:15:49,459,949.459,11.7197,Results,A1G4 (Hybrid),Event log,e6,Desengagement,Other(s) related,State start,
27-07-2019 23:17:07.397,27-07-2019,23:17:07,397,00:16:01.178,00:16:01,178,961.178,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:07.397,27-07-2019,23:17:07,397,00:16:01.178,00:16:01,178,961.178,0,Results,A1G4 (Hybrid),Event log,e6,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:10.317,27-07-2019,23:17:10,317,00:16:04.098,00:16:04,98,964.098,0.919977,Results,A1G4 (Hybrid),Event log,e4,Desengagement,Other(s) related,State start,
27-07-2019 23:17:10.317,27-07-2019,23:17:10,317,00:16:04.098,00:16:04,98,964.098,0.919977,Results,A1G4 (Hybrid),Event log,e6,Desengagement,Other(s) related,State start,
27-07-2019 23:17:11.237,27-07-2019,23:17:11,237,00:16:05.018,00:16:05,18,965.018,1.47996,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State start,
27-07-2019 23:17:11.237,27-07-2019,23:17:11,237,00:16:05.018,00:16:05,18,965.018,0,Results,A1G4 (Hybrid),Event log,e4,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:11.237,27-07-2019,23:17:11,237,00:16:05.018,00:16:05,18,965.018,0,Results,A1G4 (Hybrid),Event log,e6,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:12.717,27-07-2019,23:17:12,717,00:16:06.498,00:16:06,498,966.498,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State stop,
27-07-2019 23:17:15.437,27-07-2019,23:17:14,437,00:16:09.218,00:16:09,218,969.218,2.91993,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State start,
27-07-2019 23:17:18.357,27-07-2019,23:17:18,357,00:16:12.138,00:16:12,138,972.138,0,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:21.237,27-07-2019,23:17:21,237,00:16:15.018,00:16:15,18,975.018,3.07992,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:17:23.917,27-07-2019,23:17:22,916,00:16:17.698,00:16:17,698,977.698,3.07992,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State start,
27-07-2019 23:17:24.316,27-07-2019,23:17:23,316,00:16:18.098,00:16:18,98,978.098,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:17:24.356,27-07-2019,23:17:23,356,00:16:18.138,00:16:18,138,978.138,1.55996,Results,A1G4 (Hybrid),Event log,e6,Physical,Artifact(s) related,State start,
27-07-2019 23:17:24.796,27-07-2019,23:17:23,796,00:16:18.578,00:16:18,578,978.578,1.15997,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State start,
27-07-2019 23:17:25.516,27-07-2019,23:17:25,516,00:16:19.298,00:16:19,298,979.298,1.43996,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Artifact(s) related,State start,
27-07-2019 23:17:25.916,27-07-2019,23:17:25,916,00:16:19.698,00:16:19,698,979.698,0,Results,A1G4 (Hybrid),Event log,e6,Physical,Artifact(s) related,State stop,
27-07-2019 23:17:25.956,27-07-2019,23:17:25,956,00:16:19.738,00:16:19,738,979.738,0,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State stop,
27-07-2019 23:17:26.956,27-07-2019,23:17:26,956,00:16:20.738,00:16:20,738,980.738,0,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Artifact(s) related,State stop,
27-07-2019 23:17:26.996,27-07-2019,23:17:26,996,00:16:20.778,00:16:20,778,980.778,0,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:26.996,27-07-2019,23:17:26,996,00:16:20.778,00:16:20,778,980.778,7.47981,Results,A1G4 (Hybrid),Event log,e5,Desengagement,Other(s) related,State start,
27-07-2019 23:17:34.476,27-07-2019,23:17:34,476,00:16:28.258,00:16:28,258,988.258,0,Results,A1G4 (Hybrid),Event log,e5,Desengagement,Other(s) related,State stop,
27-07-2019 23:17:49.076,27-07-2019,23:17:49,76,00:16:42.857,00:16:42,857,1002.86,1.55996,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State start,
27-07-2019 23:17:50.636,27-07-2019,23:17:50,636,00:16:44.417,00:16:44,417,1004.42,0,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State stop,
27-07-2019 23:17:53.756,27-07-2019,23:17:52,756,00:16:47.537,00:16:47,537,1007.54,0.159996,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State start,
27-07-2019 23:17:53.916,27-07-2019,23:17:52,916,00:16:47.697,00:16:47,697,1007.7,2.03995,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:17:53.916,27-07-2019,23:17:52,916,00:16:47.697,00:16:47,697,1007.7,0,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State stop,
27-07-2019 23:17:55.956,27-07-2019,23:17:55,956,00:16:49.737,00:16:49,737,1009.74,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:18:01.036,27-07-2019,23:18:00,36,00:16:54.817,00:16:54,817,1014.82,0.239994,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Task(s) related,State start,
27-07-2019 23:18:01.276,27-07-2019,23:18:00,276,00:16:55.057,00:16:55,57,1015.06,2.20295,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State start,
27-07-2019 23:18:01.276,27-07-2019,23:18:00,276,00:16:55.057,00:16:55,57,1015.06,0,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:18:01.316,27-07-2019,23:18:00,316,00:16:55.097,00:16:55,97,1015.1,2.15995,Results,A1G4 (Hybrid),Event log,e4,Verbal,Other(s) related,State start,
27-07-2019 23:18:03.475,27-07-2019,23:18:03,475,00:16:57.257,00:16:57,257,1017.26,0,Results,A1G4 (Hybrid),Event log,e4,Verbal,Other(s) related,State stop,
27-07-2019 23:18:03.479,27-07-2019,23:18:03,479,00:16:57.260,00:16:57,260,1017.26,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:18:14.635,27-07-2019,23:18:13,635,00:17:08.417,00:17:08,417,1028.42,0.919977,Results,A1G4 (Hybrid),Event log,e4,Physical,Other(s) related,State start,
27-07-2019 23:18:15.555,27-07-2019,23:18:14,555,00:17:09.337,00:17:09,337,1029.34,0,Results,A1G4 (Hybrid),Event log,e4,Physical,Other(s) related,State stop,
27-07-2019 23:18:27.355,27-07-2019,23:18:27,355,00:17:21.136,00:17:21,136,1041.14,0.479988,Results,A1G4 (Hybrid),Event log,e4,Removing Sth from other's hands,,State start,
27-07-2019 23:18:27.795,27-07-2019,23:18:27,795,00:17:21.576,00:17:21,576,1041.58,2.87993,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:18:27.835,27-07-2019,23:18:27,835,00:17:21.616,00:17:21,616,1041.62,0,Results,A1G4 (Hybrid),Event log,e4,Removing Sth from other's hands,,State stop,
27-07-2019 23:18:30.675,27-07-2019,23:18:29,675,00:17:24.456,00:17:24,456,1044.46,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:18:37.155,27-07-2019,23:18:36,155,00:17:30.936,00:17:30,936,1050.94,4.75988,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Other(s) related,State start,
27-07-2019 23:18:41.915,27-07-2019,23:18:41,915,00:17:35.696,00:17:35,696,1055.7,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:18:46.314,27-07-2019,23:18:45,314,00:17:40.096,00:17:40,96,1060.1,1.99995,Results,A1G4 (Hybrid),Event log,e4,Removing Sth from other's hands,,State start,
27-07-2019 23:18:48.314,27-07-2019,23:18:48,314,00:17:42.096,00:17:42,96,1062.1,1.51996,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Other(s) related,State start,
27-07-2019 23:18:48.314,27-07-2019,23:18:48,314,00:17:42.096,00:17:42,96,1062.1,0,Results,A1G4 (Hybrid),Event log,e4,Removing Sth from other's hands,,State stop,
27-07-2019 23:18:49.834,27-07-2019,23:18:49,834,00:17:43.616,00:17:43,616,1063.62,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:18:50.794,27-07-2019,23:18:50,794,00:17:44.576,00:17:44,576,1064.58,2.27994,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State start,
27-07-2019 23:18:51.434,27-07-2019,23:18:50,434,00:17:45.216,00:17:45,216,1065.22,0.999975,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State start,
27-07-2019 23:18:52.434,27-07-2019,23:18:51,434,00:17:46.216,00:17:46,216,1066.22,0,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State stop,
27-07-2019 23:18:53.074,27-07-2019,23:18:52,74,00:17:46.856,00:17:46,856,1066.86,0,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State stop,
27-07-2019 23:19:00.514,27-07-2019,23:18:59,514,00:17:54.296,00:17:54,296,1074.3,2.47994,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State start,
27-07-2019 23:19:00.914,27-07-2019,23:18:59,914,00:17:54.696,00:17:54,696,1074.7,6.51984,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Other(s) related,State start,
27-07-2019 23:19:02.994,27-07-2019,23:19:02,994,00:17:56.776,00:17:56,776,1076.78,0,Results,A1G4 (Hybrid),Event log,e6,Physical,Other(s) related,State stop,
27-07-2019 23:19:07.434,27-07-2019,23:19:06,434,00:18:01.215,00:18:01,215,1081.22,0,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:19:53.353,27-07-2019,23:19:53,353,00:18:47.134,00:18:47,134,1127.13,1.27997,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State start,
27-07-2019 23:19:54.633,27-07-2019,23:19:54,633,00:18:48.414,00:18:48,414,1128.41,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,No idea,State stop,
27-07-2019 23:19:54.633,27-07-2019,23:19:54,633,00:18:48.414,00:18:48,414,1128.41,6.43984,Results,A1G4 (Hybrid),Event log,e2,Leave the activity,Tiredness related,State start,
27-07-2019 23:19:56.473,27-07-2019,23:19:56,473,00:18:50.254,00:18:50,254,1130.25,2.75993,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State start,
27-07-2019 23:19:59.233,27-07-2019,23:19:58,233,00:18:53.014,00:18:53,14,1133.01,0,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State stop,
27-07-2019 23:20:01.073,27-07-2019,23:20:01,73,00:18:54.854,00:18:54,854,1134.85,0,Results,A1G4 (Hybrid),Event log,e2,Leave the activity,Tiredness related,State stop,
27-07-2019 23:20:14.472,27-07-2019,23:20:13,472,00:19:08.254,00:19:08,254,1148.25,2.75993,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State start,
27-07-2019 23:20:17.232,27-07-2019,23:20:17,232,00:19:11.014,00:19:11,14,1151.01,1.43996,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State start,
27-07-2019 23:20:17.232,27-07-2019,23:20:17,232,00:19:11.014,00:19:11,14,1151.01,0,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State stop,
27-07-2019 23:20:18.672,27-07-2019,23:20:18,672,00:19:12.454,00:19:12,454,1152.45,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State stop,
27-07-2019 23:20:32.752,27-07-2019,23:20:32,752,00:19:26.533,00:19:26,533,1166.53,1.39997,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Artifact(s) related,State start,
27-07-2019 23:20:34.152,27-07-2019,23:20:34,152,00:19:27.933,00:19:27,933,1167.93,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Artifact(s) related,State stop,
27-07-2019 23:20:34.472,27-07-2019,23:20:34,472,00:19:28.253,00:19:28,253,1168.25,1.19997,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State start,
27-07-2019 23:20:35.672,27-07-2019,23:20:34,672,00:19:29.453,00:19:29,453,1169.45,0,Results,A1G4 (Hybrid),Event log,e1,Desengagement,Other(s) related,State stop,
27-07-2019 23:20:36.512,27-07-2019,23:20:35,512,00:19:30.293,00:19:30,293,1170.29,2.79993,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:20:39.312,27-07-2019,23:20:39,312,00:19:33.093,00:19:33,93,1173.09,1.03997,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State start,
27-07-2019 23:20:39.312,27-07-2019,23:20:39,312,00:19:33.093,00:19:33,93,1173.09,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:20:40.352,27-07-2019,23:20:40,352,00:19:34.133,00:19:34,133,1174.13,0,Results,A1G4 (Hybrid),Event log,e4,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:20:42.752,27-07-2019,23:20:42,752,00:19:36.533,00:19:36,533,1176.53,1.39997,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State start,
27-07-2019 23:20:43.829,27-07-2019,23:20:42,829,00:19:37.610,00:19:37,610,1177.61,1.92293,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Artifact(s) related,State start,
27-07-2019 23:20:44.151,27-07-2019,23:20:43,151,00:19:37.933,00:19:37,933,1177.93,0,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State stop,
27-07-2019 23:20:44.231,27-07-2019,23:20:43,231,00:19:38.013,00:19:38,13,1178.01,1.39997,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State start,
27-07-2019 23:20:45.631,27-07-2019,23:20:45,631,00:19:39.413,00:19:39,413,1179.41,0,Results,A1G4 (Hybrid),Event log,e6,Removing Sth from other's hands,,State stop,
27-07-2019 23:20:45.751,27-07-2019,23:20:45,751,00:19:39.533,00:19:39,533,1179.53,0,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Artifact(s) related,State stop,
27-07-2019 23:20:45.831,27-07-2019,23:20:45,831,00:19:39.613,00:19:39,613,1179.61,7.63981,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State start,
27-07-2019 23:20:48.751,27-07-2019,23:20:48,751,00:19:42.533,00:19:42,533,1182.53,1.47996,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State start,
27-07-2019 23:20:48.791,27-07-2019,23:20:48,791,00:19:42.573,00:19:42,573,1182.57,1.43996,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State start,
27-07-2019 23:20:50.231,27-07-2019,23:20:49,231,00:19:44.013,00:19:44,13,1184.01,0,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State stop,
27-07-2019 23:20:50.231,27-07-2019,23:20:49,231,00:19:44.013,00:19:44,13,1184.01,0,Results,A1G4 (Hybrid),Event log,e6,Impatient behavior,Other(s) related,State stop,
27-07-2019 23:20:53.471,27-07-2019,23:20:53,471,00:19:47.253,00:19:47,253,1187.25,0,Results,A1G4 (Hybrid),Event log,e2,Desengagement,Other(s) related,State stop,
27-07-2019 23:21:07.031,27-07-2019,23:21:06,31,00:20:00.812,00:20:00,812,1200.81,0.519987,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State start,
27-07-2019 23:21:07.551,27-07-2019,23:21:06,551,00:20:01.332,00:20:01,332,1201.33,0,Results,A1G4 (Hybrid),Event log,e5,Removing Sth from other's hands,,State stop,
27-07-2019 23:21:17.231,27-07-2019,23:21:17,231,00:20:11.012,00:20:11,12,1211.01,2.71993,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Task(s) related,State start,
27-07-2019 23:21:17.831,27-07-2019,23:21:17,831,00:20:11.612,00:20:11,612,1211.61,1.43996,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State start,
27-07-2019 23:21:19.271,27-07-2019,23:21:19,271,00:20:13.052,00:20:13,52,1213.05,0,Results,A1G4 (Hybrid),Event log,e4,Verbal,Task(s) related,State stop,
27-07-2019 23:21:19.951,27-07-2019,23:21:19,951,00:20:13.732,00:20:13,732,1213.73,0,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Task(s) related,State stop,
27-07-2019 23:21:38.430,27-07-2019,23:21:38,430,00:20:32.212,00:20:32,212,1232.21,2.03995,Results,A1G4 (Hybrid),Event log,e4,Sabotage,Task(s) related,State start,
27-07-2019 23:21:40.470,27-07-2019,23:21:40,470,00:20:34.252,00:20:34,252,1234.25,0,Results,A1G4 (Hybrid),Event log,e4,Sabotage,Task(s) related,State stop,
27-07-2019 23:21:40.630,27-07-2019,23:21:40,630,00:20:34.412,00:20:34,412,1234.41,1.55996,Results,A1G4 (Hybrid),Event log,e5,Impatient behavior,Other(s) related,State start,
27-07-2019 23:21:40.670,27-07-2019,23:21:40,670,00:20:34.452,00:20:34,452,1234.45,1.43754,Results,A1G4 (Hybrid),Event log,e5,Verbal,Artifact(s) related,State start,
